Product Type,Comment,Total Thickness (mm),Outer Lite (Name_Thickness mm),Outer Lite NFRC ID,Outer Lite Low-E,Middle Lite (Name_Thickness mm),Middle Lite NFRC ID,Middle Lite Low-E,Inner Lite (Name_Thickness mm),Inner Lite NFRC ID,Inner Lite Low-E,Gas Fill,U-value NFRC (W/m²K),U-value NFRC (BTU/hrftF),R-value NFRC,SHGC,Tvis (Visible Transmittance),Exterior Visible Reflectance,Exterior Reflected Color L*,Exterior Reflected Color a*,Exterior Reflected Color b*,Interior Reflected Color L*,Interior Reflected Color a*,Interior Reflected Color b*,T-UV,NFRC,CEN,g-factor,U-value CEN (W/m�K)
EnthermalPlus,SB67 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.6mm / C270 4mm,25.45,Clear  6mm,5476,Solarban® R67 S2,Clear Float Glass,413,,4mm Clear,2027,LoE² 270 S5,Air,0.302,0.0532,18.8,0.2437,0.417,0.2085,52.92,-5.55,-5.76,48.17,-7.1,-4.15,0.0274,Yes,No,,
EnthermalPlus,SB67 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.6mm / C272 4mm,25.45,Clear  6mm,5476,Solarban® R67 S2,Clear Float Glass,413,,4 mm Clear,2012,LoE² 272 S5,Air,0.3026,0.0533,18.76,0.249,0.4298,0.2026,52.25,-3.97,-6.26,46.62,-5.38,-4.82,0.0337,Yes,No,,
EnthermalPlus,SB67 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.6mm / C366 4mm,25.45,Clear  6mm,5476,Solarban® R67 S2,Clear Float Glass,413,,4mm Clear,2155,LoE³ 366 S5,Air,0.3005,0.0529,18.9,0.233,0.3877,0.204,52.4,-3.4,-6.62,46.01,-5.46,-4.82,0.0101,Yes,No,,
EnthermalPlus,SB67 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.59mm / SB60 4mm,25.44,Clear  6mm,5476,Solarban® R67 S2,Clear Float Glass,413,,Clear  4mm,5282,Solarban® 60 S5,Air,0.3019,0.0532,18.81,0.2489,0.4354,0.2034,52.32,-4.05,-6.03,46.92,-5.97,-4.9,0.039,Yes,No,,
EnthermalPlus,SB67 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.59mm / SB70 4mm,25.44,Clear  6mm,5476,Solarban® R67 S2,Clear Float Glass,413,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Air,0.3003,0.0529,18.91,0.2241,0.3992,0.2109,53.19,-4.18,-7.44,49.31,-7.04,-5.35,0.0149,Yes,No,,
EnthermalPlus,SB67 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.5mm / LUMI 4mm,25.45,Clear  6mm,5476,Solarban® R67 S2,Clear Float Glass,413,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Air,0.3033,0.0534,18.72,0.2568,0.497,0.2022,52.23,-3.46,-7.24,49.74,-6.34,-6.72,0.079,Yes,No,,
EnthermalPlus,SB60 Starphire 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.6mm / C180 4mm,25.45,Starphire®  6mm,5349,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2192,LoE 180 S5,Air,0.3037,0.0535,18.7,0.3732,0.6366,0.153,46.09,-1.44,-4.4,49.92,-2.77,-3.46,0.0955,Yes,No,,
EnthermalPlus,SB60 Starphire 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.6mm / C270 4mm,25.45,Starphire®  6mm,5349,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2027,LoE² 270 S5,Air,0.3008,0.053,18.87,0.3543,0.5594,0.1443,44.82,-5.39,0.0,44.9,-4.33,-0.29,0.0496,Yes,No,,
EnthermalPlus,SB60 Starphire 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.6mm / C272 4mm,25.45,Starphire®  6mm,5349,Solarban® 60 S2,Clear Float Glass,413,,4 mm Clear,2012,LoE² 272 S5,Air,0.3015,0.0531,18.83,0.3637,0.5775,0.1343,43.36,-2.01,-1.16,42.97,-2.38,-0.27,0.0603,Yes,No,,
EnthermalPlus,SB60 Starphire 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.6mm / C366 4mm,25.45,Starphire®  6mm,5349,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2155,LoE³ 366 S5,Air,0.2994,0.0527,18.97,0.3331,0.5202,0.1371,43.75,-0.62,-2.08,42.93,-2.48,-1.82,0.0179,Yes,No,,
EnthermalPlus,SB60 Starphire 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.59mm / SB60 4mm,25.44,Starphire®  6mm,5349,Solarban® 60 S2,Clear Float Glass,413,,Clear  4mm,5282,Solarban® 60 S5,Air,0.3008,0.053,18.88,0.3629,0.5847,0.1357,43.55,-2.24,-0.56,43.19,-2.75,-0.48,0.0698,Yes,No,,
EnthermalPlus,SB60 Starphire 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.59mm / SB70 4mm,25.44,Starphire®  6mm,5349,Solarban® 60 S2,Clear Float Glass,413,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Air,0.2992,0.0527,18.98,0.3187,0.5352,0.1489,45.48,-2.0,-4.27,46.42,-4.38,-2.8,0.0254,Yes,No,,
EnthermalPlus,SB60 Starphire 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.5mm / LUMI 4mm,25.45,Starphire®  6mm,5349,Solarban® 60 S2,Clear Float Glass,413,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Air,0.3022,0.0532,18.79,0.3814,0.6676,0.1335,43.31,-0.84,-3.51,45.27,-2.64,-1.17,0.1402,Yes,No,,
EnthermalPlus,SB72 Starphire 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.6mm / C180 4mm,25.45,Starphire®  6mm,5435,Solarban® 72 S2,Clear Float Glass,413,,4mm Clear,2192,LoE 180 S5,Air,0.2512,0.0442,22.61,0.2463,0.5842,0.1704,48.37,-2.45,-5.36,51.68,-2.41,-6.81,0.0384,Yes,No,,
EnthermalPlus,SB72 Starphire 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.6mm / C270 4mm,25.45,Starphire®  6mm,5435,Solarban® 72 S2,Clear Float Glass,413,,4mm Clear,2027,LoE² 270 S5,Air,0.2493,0.0439,22.78,0.2484,0.5135,0.1629,47.37,-5.5,-2.3,46.47,-4.29,-3.44,0.0194,Yes,No,,
EnthermalPlus,SB72 Starphire 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.6mm / C272 4mm,25.45,Starphire®  6mm,5435,Solarban® 72 S2,Clear Float Glass,413,,4 mm Clear,2012,LoE² 272 S5,Air,0.2497,0.044,22.74,0.2517,0.5298,0.1545,46.25,-2.89,-3.21,44.75,-2.12,-4.03,0.0246,Yes,No,,
EnthermalPlus,SB72 Starphire 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.6mm / C366 4mm,25.45,Starphire®  6mm,5435,Solarban® 72 S2,Clear Float Glass,413,,4mm Clear,2155,LoE³ 366 S5,Air,0.2483,0.0437,22.87,0.2456,0.4778,0.1567,46.53,-2.04,-3.81,44.37,-3.05,-4.28,0.0074,Yes,No,,
EnthermalPlus,SB72 Starphire 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.59mm / SB60 4mm,25.44,Starphire®  6mm,5435,Solarban® 72 S2,Clear Float Glass,413,,Clear  4mm,5282,Solarban® 60 S5,Air,0.2492,0.0439,22.79,0.2519,0.5364,0.1558,46.4,-3.02,-2.77,45.0,-2.63,-4.13,0.0275,Yes,No,,
EnthermalPlus,SB72 Starphire 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.59mm / SB70 4mm,25.44,Starphire®  6mm,5435,Solarban® 72 S2,Clear Float Glass,413,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Air,0.2481,0.0437,22.89,0.2385,0.4919,0.1666,47.86,-3.31,-5.25,47.76,-4.85,-5.03,0.0115,Yes,No,,
EnthermalPlus,SB72 Starphire 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.5mm / LUMI 4mm,25.45,Starphire®  6mm,5435,Solarban® 72 S2,Clear Float Glass,413,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Air,0.2501,0.0441,22.7,0.2535,0.6122,0.1539,46.22,-1.94,-4.89,47.49,-2.11,-5.72,0.0557,Yes,No,,
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.25mm / C180 4mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 4mm,21011,,4mm Clear,2192,LoE 180 S5,Air,0.3376,0.0595,16.82,0.5643,0.7225,0.1666,48.04,-1.43,-5.9,49.52,-1.25,-6.27,0.1882,Yes,Yes,0.567087,0.353072
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.25mm / C270 4mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 4mm,21011,,4mm Clear,2027,LoE² 270 S5,Air,0.3342,0.0589,16.99,0.45,0.6348,0.1555,46.5,-6.35,-0.42,44.54,-2.95,-2.89,0.0921,Yes,Yes,0.452371,0.349493
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.25mm / C272 4mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 4mm,21011,,4 mm Clear,2012,LoE² 272 S5,Air,0.335,0.059,16.95,0.4762,0.6554,0.1426,44.71,-2.22,-1.82,42.56,-0.78,-3.28,0.1106,Yes,Yes,0.478563,0.350287
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.25mm / C366 4mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 4mm,21011,,4mm Clear,2155,LoE³ 366 S5,Air,0.3325,0.0586,17.08,0.3986,0.5903,0.1463,45.2,-0.38,-3.0,42.59,-1.21,-4.11,0.034,Yes,Yes,0.400741,0.347694
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.24mm / SB60 4mm,25.39,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 4mm,21011,,Clear  4mm,5282,Solarban® 60 S5,Air,0.3341,0.0588,16.99,0.468,0.6636,0.1444,44.93,-2.53,-1.09,42.77,-1.14,-3.49,0.1339,Yes,Yes,0.470461,0.349492
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.24mm / SB70 4mm,25.39,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 4mm,21011,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Air,0.3322,0.0585,17.09,0.3761,0.6071,0.1615,47.32,-1.91,-5.75,46.1,-3.21,-4.88,0.0492,Yes,Yes,0.378879,0.347488
EnthermalPlus,LUMI 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.15mm / LUMI 4mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG PLANICLEAR 4mm,21011,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Air,0.3358,0.0591,16.91,0.565,0.7579,0.1415,44.65,-0.8,-4.76,44.76,-0.68,-4.87,0.2833,Yes,Yes,0.568173,0.351114
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.25mm / C180 4mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 4mm,21011,,4mm Clear,2192,LoE 180 S5,Air,0.2709,0.0477,20.96,0.4731,0.6854,0.222,54.54,-1.43,-7.98,53.17,-1.47,-7.77,0.1749,Yes,Yes,0.475367,0.278701
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.25mm / C270 4mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 4mm,21011,,4mm Clear,2027,LoE² 270 S5,Air,0.2687,0.0473,21.13,0.4094,0.6018,0.212,53.41,-4.92,-4.44,47.84,-3.25,-4.46,0.0867,Yes,Yes,0.410912,0.276483
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.25mm / C272 4mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 4mm,21011,,4 mm Clear,2012,LoE² 272 S5,Air,0.2692,0.0474,21.09,0.4279,0.6209,0.2005,52.12,-1.94,-5.56,46.27,-1.09,-5.02,0.1036,Yes,Yes,0.429468,0.276976
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.25mm / C366 4mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 4mm,21011,,4mm Clear,2155,LoE³ 366 S5,Air,0.2677,0.0471,21.21,0.3695,0.5594,0.2038,52.47,-0.69,-6.27,45.65,-1.99,-5.36,0.0317,Yes,Yes,0.370837,0.275364
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.24mm / SB60 4mm,25.39,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 4mm,21011,,Clear  4mm,5282,Solarban® 60 S5,Air,0.2687,0.0473,21.13,0.4229,0.6288,0.2022,52.29,-2.15,-5.06,46.55,-1.58,-5.18,0.1252,Yes,Yes,0.424520,0.276482
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.24mm / SB70 4mm,25.39,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 4mm,21011,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Air,0.2675,0.0471,21.23,0.35,0.5759,0.2174,54.0,-1.86,-7.96,48.98,-3.72,-5.75,0.0449,Yes,Yes,0.351712,0.275235
EnthermalPlus,ZEN 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.15mm / LUMI 4mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG PLANICLEAR 4mm,21011,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Air,0.2697,0.0475,21.05,0.4784,0.7179,0.1996,52.08,-0.94,-7.48,49.35,-1.0,-6.95,0.2624,Yes,Yes,0.480880,0.277488
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.25mm / C180 4mm,25.4,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 4mm,21011,,4mm Clear,2192,LoE 180 S5,Air,0.2559,0.0451,22.19,0.3236,0.6538,0.1639,47.7,-1.93,-9.15,50.82,-3.01,-6.33,0.1295,Yes,Yes,0.329170,0.261978
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.25mm / C270 4mm,25.4,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 4mm,21011,,4mm Clear,2027,LoE² 270 S5,Air,0.254,0.0447,22.36,0.3152,0.5746,0.1547,46.42,-5.96,-5.24,45.72,-4.58,-2.98,0.0644,Yes,Yes,0.320042,0.260024
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.25mm / C272 4mm,25.4,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 4mm,21011,,4 mm Clear,2012,LoE² 272 S5,Air,0.2544,0.0448,22.32,0.3221,0.593,0.1441,44.95,-2.58,-6.46,43.89,-2.6,-3.43,0.0785,Yes,Yes,0.327078,0.260458
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.25mm / C366 4mm,25.4,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 4mm,21011,,4mm Clear,2155,LoE³ 366 S5,Air,0.253,0.0446,22.44,0.3,0.5344,0.147,45.33,-1.27,-7.27,43.7,-2.88,-4.03,0.0238,Yes,Yes,0.304658,0.259036
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.24mm / SB60 4mm,25.39,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 4mm,21011,,Clear  4mm,5282,Solarban® 60 S5,Air,0.254,0.0447,22.36,0.322,0.6004,0.1457,45.14,-2.78,-5.89,44.13,-3.04,-3.59,0.0927,Yes,Yes,0.326973,0.260023
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.24mm / SB70 4mm,25.39,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 4mm,21011,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Air,0.2529,0.0445,22.45,0.2867,0.55,0.1594,47.06,-2.7,-9.09,47.14,-4.72,-4.76,0.035,Yes,Yes,0.291649,0.258923
EnthermalPlus,SKN183 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.15mm / LUMI 4mm,25.4,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S2,SGG PLANICLEAR 4mm,21011,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Air,0.2549,0.0449,22.28,0.3323,0.6855,0.1433,44.91,-1.36,-8.63,46.42,-2.91,-5.04,0.192,Yes,Yes,0.337913,0.260910
EnthermalPlus,XTREME 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.25mm / C180 4mm,25.4,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 4mm,21011,,4mm Clear,2192,LoE 180 S5,Air,0.2632,0.0463,21.58,0.2198,0.5356,0.1396,44.38,-2.71,-7.87,52.58,-5.5,-3.56,0.1067,Yes,Yes,0.228661,0.270077
EnthermalPlus,XTREME 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.25mm / C270 4mm,25.4,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 4mm,21011,,4mm Clear,2027,LoE² 270 S5,Air,0.2611,0.046,21.74,0.2239,0.4709,0.1333,43.41,-5.95,-4.47,47.28,-7.16,-0.59,0.0541,Yes,Yes,0.232139,0.267998
EnthermalPlus,XTREME 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.25mm / C272 4mm,25.4,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 4mm,21011,,4 mm Clear,2012,LoE² 272 S5,Air,0.2616,0.0461,21.71,0.2262,0.4856,0.126,42.29,-3.29,-5.32,45.65,-5.36,-0.62,0.0662,Yes,Yes,0.234522,0.268460
EnthermalPlus,XTREME 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.25mm / C366 4mm,25.4,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 4mm,21011,,4mm Clear,2155,LoE³ 366 S5,Air,0.2601,0.0458,21.83,0.2214,0.4382,0.1277,42.55,-2.39,-6.09,45.11,-5.74,-1.99,0.0198,Yes,Yes,0.229386,0.266947
EnthermalPlus,XTREME 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.24mm / SB60 4mm,25.39,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 4mm,21011,,Clear  4mm,5282,Solarban® 60 S5,Air,0.2611,0.046,21.75,0.2265,0.4918,0.1271,42.43,-3.4,-4.87,45.93,-5.91,-0.78,0.0772,Yes,Yes,0.234870,0.267997
EnthermalPlus,XTREME 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.24mm / SB70 4mm,25.39,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 4mm,21011,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Air,0.26,0.0458,21.84,0.214,0.4512,0.1362,43.86,-3.54,-7.81,48.45,-7.41,-2.79,0.0289,Yes,Yes,0.222247,0.266827
EnthermalPlus,XTREME 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.15mm / LUMI 4mm,25.4,SGG COOL-LITE XTREME 61-29 II 6mm,20980,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 4mm,21011,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Air,0.2621,0.0462,21.67,0.227,0.5611,0.1256,42.28,-2.26,-7.07,48.62,-5.99,-1.56,0.1569,Yes,Yes,0.235786,0.268940
EnthermalPlus,SB60 Solexia 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.6mm / C180 4mm,25.45,Solexia®  6mm,5254,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2192,LoE 180 S5,Air,0.3037,0.0535,18.7,0.2621,0.5394,0.1229,41.74,-5.91,-2.46,49.29,-3.27,-3.58,0.0489,Yes,No,,
EnthermalPlus,SB60 Solexia 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.6mm / C270 4mm,25.45,Solexia®  6mm,5254,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2027,LoE² 270 S5,Air,0.3008,0.053,18.87,0.257,0.4744,0.1169,40.73,-8.95,1.02,44.34,-4.76,-0.36,0.0264,Yes,No,,
EnthermalPlus,SB60 Solexia 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.6mm / C272 4mm,25.45,Solexia®  6mm,5254,Solarban® 60 S2,Clear Float Glass,413,,4 mm Clear,2012,LoE² 272 S5,Air,0.3015,0.0531,18.83,0.2621,0.4896,0.1092,39.44,-5.96,0.01,42.33,-2.88,-0.34,0.0325,Yes,No,,
EnthermalPlus,SB60 Solexia 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.6mm / C366 4mm,25.45,Solexia®  6mm,5254,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2155,LoE³ 366 S5,Air,0.2994,0.0527,18.97,0.2479,0.4418,0.111,39.74,-4.92,-0.73,42.42,-2.76,-1.91,0.0094,Yes,No,,
EnthermalPlus,SB60 Solexia 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.59mm / SB60 4mm,25.44,Solexia®  6mm,5254,Solarban® 60 S2,Clear Float Glass,413,,Clear  4mm,5282,Solarban® 60 S5,Air,0.3008,0.053,18.88,0.2621,0.4958,0.1103,39.6,-6.09,0.49,42.54,-3.24,-0.56,0.0364,Yes,No,,
EnthermalPlus,SB60 Solexia 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.59mm / SB70 4mm,25.44,Solexia®  6mm,5254,Solarban® 60 S2,Clear Float Glass,413,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Air,0.2992,0.0527,18.98,0.2386,0.4543,0.12,41.24,-6.51,-2.25,45.94,-4.7,-2.94,0.0134,Yes,No,,
EnthermalPlus,SB60 Solexia 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.5mm / LUMI 4mm,25.45,Solexia®  6mm,5254,Solarban® 60 S2,Clear Float Glass,413,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Air,0.3022,0.0532,18.79,0.2691,0.5658,0.1086,39.4,-4.96,-1.88,44.47,-3.29,-1.25,0.0699,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.6mm / C180 4mm,25.45,Solarbronze®  6mm,5274,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2192,LoE 180 S5,Air,0.3037,0.0535,18.7,0.2236,0.3709,0.0805,33.99,0.55,-0.03,48.38,-2.36,-3.75,0.0406,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.6mm / C270 4mm,25.45,Solarbronze®  6mm,5274,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2027,LoE² 270 S5,Air,0.3008,0.053,18.87,0.2127,0.3259,0.0775,33.33,-1.31,1.85,43.51,-3.94,-0.47,0.022,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.6mm / C272 4mm,25.45,Solarbronze®  6mm,5274,Solarban® 60 S2,Clear Float Glass,413,,4 mm Clear,2012,LoE² 272 S5,Air,0.3015,0.0531,18.83,0.2181,0.3367,0.0743,32.63,0.21,1.2,41.39,-1.94,-0.46,0.0272,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.6mm / C366 4mm,25.45,Solarbronze®  6mm,5274,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2155,LoE³ 366 S5,Air,0.2994,0.0527,18.97,0.1999,0.303,0.0754,32.86,0.84,0.86,41.64,-1.91,-2.07,0.0078,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.59mm / SB60 4mm,25.44,Solarbronze®  6mm,5274,Solarban® 60 S2,Clear Float Glass,413,,Clear  4mm,5282,Solarban® 60 S5,Air,0.3008,0.053,18.88,0.2178,0.3408,0.0748,32.74,0.08,1.51,41.57,-2.25,-0.69,0.0303,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.59mm / SB70 4mm,25.44,Solarbronze®  6mm,5274,Solarban® 60 S2,Clear Float Glass,413,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Air,0.2992,0.0527,18.98,0.1915,0.3118,0.0792,33.69,0.23,-0.09,45.22,-3.95,-3.16,0.0112,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.5mm / LUMI 4mm,25.45,Solarbronze®  6mm,5274,Solarban® 60 S2,Clear Float Glass,413,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Air,0.3022,0.0532,18.79,0.2283,0.3891,0.074,32.59,0.73,0.14,43.29,-2.12,-1.38,0.0579,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.6mm / C180 4mm,25.45,Solargray®  6mm,5289,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2192,LoE 180 S5,Air,0.3037,0.0535,18.7,0.1943,0.3099,0.0694,31.69,-0.02,-3.28,48.15,-2.47,-4.1,0.0391,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.6mm / C270 4mm,25.45,Solargray®  6mm,5289,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2027,LoE² 270 S5,Air,0.3008,0.053,18.87,0.1852,0.2725,0.0674,31.18,-1.63,-1.22,43.3,-4.03,-0.78,0.0213,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.6mm / C272 4mm,25.45,Solargray®  6mm,5289,Solarban® 60 S2,Clear Float Glass,413,,4 mm Clear,2012,LoE² 272 S5,Air,0.3015,0.0531,18.83,0.1898,0.2814,0.065,30.61,-0.36,-1.71,41.15,-2.05,-0.82,0.0263,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Vacuum 0.25mm / Clear 4mm / Air 11.6mm / C366 4mm,25.45,Solargray®  6mm,5289,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2155,LoE³ 366 S5,Air,0.2994,0.0527,18.97,0.174,0.2536,0.0657,30.79,0.19,-2.12,41.45,-1.96,-2.35,0.0076,Yes,No,,
